sku_digiflazz,name,category,provider,base_price_minor,is_active,metadata,main_category,sub_category,product_type
games-free fire max-bcb2514b,Free Fire Max 820 Diamonds,Games,Free Fire Max,10090500,true,"{""type"":""Umum"",""description"":""-"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-2c1349dac504881ef1ed2e658f775b07.jpg""}",Games,Free Fire Max,Umum
games-call of duty mobile-c0bee883,Call of Duty Mobile 800 CP,Games,Call of Duty MOBILE,10095000,true,"{""type"":""Umum"",""description"":""Call of Duty Mobile 800 CP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-1af2bb2bd26b60a87de61675a6faa434.jpg""}",Games,Call of Duty MOBILE,Umum
games-honor of kings-e6ac45e5,Honor of Kings Kombinasi 560 Tokens,Games,Honor of Kings,10106900,true,"{""type"":""Kombinasi"",""description"":""80 x 7 Token Utama, bonus sesuai akun pengguna"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-538663fbc52aaed9c3447caf904e069c.jpg""}",Games,Honor of Kings,Kombinasi
games-undawn-f10ee7fb,Garena Undawn Global Growth Funds,Games,Undawn,10107100,true,"{""type"":""Global"",""description"":""Masukkan ID Player."",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-a3ad88de76883f00ff19972097fc8bff.jpg""}",Games,Undawn,Global
games-werewolf (party game)-4f198cc4,Werewolf 330 Diamonds,Games,Werewolf (Party Game),10111000,true,"{""type"":""Umum"",""description"":""-"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-f7cfe38b7bd48e7588d3b10c39e0e453.jpg""}",Games,Werewolf (Party Game),Umum
games-mobile legends-7ece35e4,MOBILELEGEND - 399 Diamond,Games,MOBILE LEGENDS,10112400,true,"{""type"":""Umum"",""description"":""no pelanggan = gabungan antara user_id dan zone_id"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-a269a45b28813e40483aa8458426e160.jpg""}",Games,MOBILE LEGENDS,Umum
games-mobile legends-d47eefd0,Mobile Legends Bundle 97 + 278 Diamonds (Indonesia),Games,MOBILE LEGENDS,10125200,true,"{""type"":""Indonesia"",""description"":""-"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-a269a45b28813e40483aa8458426e160.jpg""}",Games,MOBILE LEGENDS,Indonesia
games-magic chess-2e3d2a7c,Magic Chess 429 (383+46) Diamonds (Malaysia),Games,Magic Chess,10136400,true,"{""type"":""Malaysia"",""description"":""Masukkan ID Akun dan Server"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-616b62e3a7c20cac82f935fdb1559ed8.jpg""}",Games,Magic Chess,Malaysia
games-pubg mobile-87907801,PUBG MOBILE 445 UC,Games,PUBG MOBILE,10226200,true,"{""type"":""Umum"",""description"":""-"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-1a22904770406f40e44b278ceb52e7e1.jpg""}",Games,PUBG MOBILE,Umum
games-free fire-70d87406,Free Fire 840 Diamond,Games,FREE FIRE,10253000,true,"{""type"":""Umum"",""description"":""Jumlah diamond sesuai diamond normal, bonus tidak dihitung"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-62a3c629509b39288b2e33ddb2429543.jpg""}",Games,FREE FIRE,Umum
games-free fire max-caca1e26,Free Fire Max 840 Diamonds,Games,Free Fire Max,10253000,true,"{""type"":""Umum"",""description"":""-"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-2c1349dac504881ef1ed2e658f775b07.jpg""}",Games,Free Fire Max,Umum
games-mu origin 2-477cfeb6,MU ORIGIN 2 - 842 Diamonds,Games,MU Origin 2,10260000,true,"{""type"":""Umum"",""description"":""masukkan UID dan Server ID"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-0084dac0903ce0c597775bd1dd60008f.jpg""}",Games,MU Origin 2,Umum
games-mobile legends-1c99ae19,MOBILELEGEND - 406 Diamond,Games,MOBILE LEGENDS,10283400,true,"{""type"":""Umum"",""description"":""no pelanggan = gabungan antara user_id dan zone_id"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-a269a45b28813e40483aa8458426e160.jpg""}",Games,MOBILE LEGENDS,Umum
games-free fire-45530fb7,Free Fire Bangladesh Monthly Membership,Games,FREE FIRE,10296300,true,"{""type"":""Bangladesh"",""description"":""-"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-62a3c629509b39288b2e33ddb2429543.jpg""}",Games,FREE FIRE,Bangladesh
games-mobile legends-a195d718,Mobile Legends Weekly Diamond Pass 3x (Turkey),Games,MOBILE LEGENDS,10305900,true,"{""type"":""Turkey"",""description"":""-"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-a269a45b28813e40483aa8458426e160.jpg""}",Games,MOBILE LEGENDS,Turkey
games-the moonlit oath-e0e5e126,The Moonlit Oath Malaysia 495 (450 Ingots + 45 Bonus),Games,The Moonlit Oath,10308600,true,"{""type"":""Malaysia"",""description"":""Masukkan ID Akun Anda"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-72b89a8aec8caa6896612ac4ca97d463.jpg""}",Games,The Moonlit Oath,Malaysia
games-valorant-0066b1c4,Valorant 1.000 VP,Games,Valorant,10311300,true,"{""type"":""Umum"",""description"":""Masukkan ID"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-766b1cdbcd34cae77e002314533a0d1f.jpg""}",Games,Valorant,Umum
games-free fire-311d0e43,Free Fire Thailand 690 Diamond,Games,FREE FIRE,10321000,true,"{""type"":""Thailand"",""description"":""Free Fire Thailand 690 Diamond"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-62a3c629509b39288b2e33ddb2429543.jpg""}",Games,FREE FIRE,Thailand
games-valorant-b7cec4f2,Valorant 950 VP,Games,Valorant,10328600,true,"{""type"":""Umum"",""description"":""Masukkan ID"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-766b1cdbcd34cae77e002314533a0d1f.jpg""}",Games,Valorant,Umum
games-valorant-314c30e9,Valorant 1.000 VP (Filipina),Games,Valorant,10337600,true,"{""type"":""Filipina"",""description"":""Masukkan ID"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-766b1cdbcd34cae77e002314533a0d1f.jpg""}",Games,Valorant,Filipina
games-mobile legends-ccddea46,Mobile Legends 408 Diamonds (Indonesia),Games,MOBILE LEGENDS,10347300,true,"{""type"":""Indonesia"",""description"":""-"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-a269a45b28813e40483aa8458426e160.jpg""}",Games,MOBILE LEGENDS,Indonesia
games-legends of runeterra-9ce34d8e,Legends of Runeterra 1000 Coins,Games,Legends of Runeterra,10358600,true,"{""type"":""Umum"",""description"":""Masukan Riot ID"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-70cc9ba33602cb17849a28d5a3a6c749.jpg""}",Games,Legends of Runeterra,Umum
games-heaven burns red-c6bf1db9,Heaven Burns Red 1.370 Paid Quartz,Games,Heaven Burns Red,10402500,true,"{""type"":""Umum"",""description"":""Masukkan ID"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-e50c68452520749fa482cb0732529649.jpg""}",Games,Heaven Burns Red,Umum
games-free fire-8fb21249,Free Fire Bangladesh 1240 Diamond,Games,FREE FIRE,10419800,true,"{""type"":""Bangladesh"",""description"":""1240 Diamond Utama"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-62a3c629509b39288b2e33ddb2429543.jpg""}",Games,FREE FIRE,Bangladesh
games-honkai star rail-863eaeb0,Honkai Star Rail Express Supply Pass 2x,Games,Honkai Star Rail,10427900,true,"{""type"":""Membership"",""description"":""Format no tujuan [UID]|[Server]"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-74c40da8c4f9312306390136abef79d3.jpg""}",Games,Honkai Star Rail,Membership
games-the moonlit oath-f2f9a948,The Moonlit Oath Singapura 550 (500 Ingots + 50 Bonus),Games,The Moonlit Oath,10435600,true,"{""type"":""Singapura"",""description"":""Masukkan ID Akun Anda"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-72b89a8aec8caa6896612ac4ca97d463.jpg""}",Games,The Moonlit Oath,Singapura
games-mobile legends-9bd2199b,MOBILELEGEND - 415 Diamond,Games,MOBILE LEGENDS,10452500,true,"{""type"":""Umum"",""description"":""no pelanggan = gabungan antara user_id dan zone_id"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-a269a45b28813e40483aa8458426e160.jpg""}",Games,MOBILE LEGENDS,Umum
games-one punch man-1f6ee221,One Punch Man 61 Kupon,Games,One Punch Man,10459100,true,"{""type"":""Umum"",""description"":""Format no tujuan [UID]|[Server]"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-dd9e0a2aaed4f87edf07628539737f93.jpg""}",Games,One Punch Man,Umum
games-mobile legends-4d8e7f29,MOBILELEGEND - 416 Diamond,Games,MOBILE LEGENDS,10462500,true,"{""type"":""Umum"",""description"":""no pelanggan = gabungan antara user_id dan zone_id"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-a269a45b28813e40483aa8458426e160.jpg""}",Games,MOBILE LEGENDS,Umum
games-pubg mobile-4967343b,PUBG MOBILE 500 UC,Games,PUBG MOBILE,10473800,true,"{""type"":""Umum"",""description"":""PUBG MOBILE 500 UC"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-1a22904770406f40e44b278ceb52e7e1.jpg""}",Games,PUBG MOBILE,Umum
games-free fire-805a5e10,Free Fire 860 Diamond,Games,FREE FIRE,10490400,true,"{""type"":""Umum"",""description"":""Jumlah diamond sesuai diamond normal, bonus tidak dihitung"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-62a3c629509b39288b2e33ddb2429543.jpg""}",Games,FREE FIRE,Umum
games-free fire-13392991,Free Fire 850 Diamond,Games,FREE FIRE,10490400,true,"{""type"":""Umum"",""description"":""Jumlah diamond sesuai diamond normal, bonus tidak dihitung"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-62a3c629509b39288b2e33ddb2429543.jpg""}",Games,FREE FIRE,Umum
games-free fire max-ad891c1b,Free Fire Max 860 Diamonds,Games,Free Fire Max,10502500,true,"{""type"":""Umum"",""description"":""-"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-2c1349dac504881ef1ed2e658f775b07.jpg""}",Games,Free Fire Max,Umum
games-sega football club champions-463bd2be,Sega Football Club Champions Set RB C,Games,Sega Football Club Champions,10503800,true,"{""type"":""Umum"",""description"":""Masukkan ID Akun"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-e4ef526f13d4df3e383435e8ee0a43e1.jpg""}",Games,Sega Football Club Champions,Umum
games-pubg mobile-c983ed67,PUBG Mobile Global 445 UC,Games,PUBG MOBILE,10522400,true,"{""type"":""Global"",""description"":""masukkan UID, region Global"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-1a22904770406f40e44b278ceb52e7e1.jpg""}",Games,PUBG MOBILE,Global
games-free fire-68e8edda,Free Fire Singapura 645 Diamond,Games,FREE FIRE,10531200,true,"{""type"":""Singapura"",""description"":""Free Fire Singapura 645 Diamond"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-62a3c629509b39288b2e33ddb2429543.jpg""}",Games,FREE FIRE,Singapura
games-magic chess-88f5a264,Magic Chess Go Go Weekly Card 4x,Games,Magic Chess,10541700,true,"{""type"":""Membership"",""description"":""Masukkan ID dan Server Anda"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-616b62e3a7c20cac82f935fdb1559ed8.jpg""}",Games,Magic Chess,Membership
games-crossfire-3b0f4836,Crossfire Legends 500 Coin,Games,Crossfire,10553100,true,"{""type"":""Umum"",""description"":""Masukkan User Id "",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-d90ed72bd4851d3da90b7bfc2abf730a.jpg""}",Games,Crossfire,Umum
games-free fire-5bb33f71,Free Fire 865 Diamond,Games,FREE FIRE,10572100,true,"{""type"":""Umum"",""description"":""Jumlah diamond sesuai diamond normal, bonus tidak dihitung"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-62a3c629509b39288b2e33ddb2429543.jpg""}",Games,FREE FIRE,Umum
games-blood strike-6d8988bb,Blood Strike 900 Gold,Games,Blood Strike,10586200,true,"{""type"":""Umum"",""description"":""Masukkan User ID. 900 Gold utama."",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-ee0fd31b1cdd6bd912363c1860b42a35.jpg""}",Games,Blood Strike,Umum
games-mobile legends-5b2babd1,Mobile Legends Weekly Diamond Pass 3x (Malaysia),Games,MOBILE LEGENDS,10589500,true,"{""type"":""Malaysia"",""description"":""-"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-a269a45b28813e40483aa8458426e160.jpg""}",Games,MOBILE LEGENDS,Malaysia
games-mobile legends-c897a5ab,MOBILELEGEND - 425 Diamond,Games,MOBILE LEGENDS,10600000,true,"{""type"":""Umum"",""description"":""no pelanggan = gabungan antara user_id dan zone_id"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-a269a45b28813e40483aa8458426e160.jpg""}",Games,MOBILE LEGENDS,Umum
games-mobile legends-b32ed9c3,Mobile Legends Bundle 19 + 381 Diamonds (Indonesia),Games,MOBILE LEGENDS,10632100,true,"{""type"":""Indonesia"",""description"":""-"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-a269a45b28813e40483aa8458426e160.jpg""}",Games,MOBILE LEGENDS,Indonesia
games-rainbow six mobile-0921b561,Rainbow Six Mobile 500+150 Platinum (Philippines),Games,Rainbow Six Mobile,10632700,true,"{""type"":""Philippines"",""description"":""Masukkan User ID"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-f157fe1b7bd918de44044fa99f07a5a9.jpg""}",Games,Rainbow Six Mobile,Philippines
games-mobile legends-a0865212,Mobile Legends 448 Diamonds (Vietnam),Games,MOBILE LEGENDS,10656700,true,"{""type"":""Vietnam"",""description"":""-"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-a269a45b28813e40483aa8458426e160.jpg""}",Games,MOBILE LEGENDS,Vietnam
games-free fire-6f068982,Free Fire Membership Mingguan x4,Games,FREE FIRE,10669200,true,"{""type"":""Membership"",""description"":""Free Fire Membership Mingguan x4"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-62a3c629509b39288b2e33ddb2429543.jpg""}",Games,FREE FIRE,Membership
games-free fire-22fd95b8,Free Fire Bulanan + 210 Diamond,Games,FREE FIRE,10690900,true,"{""type"":""Membership"",""description"":""Free Fire Bulanan + 210 Diamond"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-62a3c629509b39288b2e33ddb2429543.jpg""}",Games,FREE FIRE,Membership
games-mobile legends-0ad4d749,MOBILELEGEND - 429 Diamond,Games,MOBILE LEGENDS,10695000,true,"{""type"":""Umum"",""description"":""no pelanggan = gabungan antara user_id dan zone_id"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-a269a45b28813e40483aa8458426e160.jpg""}",Games,MOBILE LEGENDS,Umum
games-mobile legends-ea58df9e,MOBILELEGEND - 427 Diamond,Games,MOBILE LEGENDS,10700000,true,"{""type"":""Umum"",""description"":""no pelanggan = gabungan antara user_id dan zone_id"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-a269a45b28813e40483aa8458426e160.jpg""}",Games,MOBILE LEGENDS,Umum
games-free fire max-cb4751ce,Free Fire Max 910 Diamonds,Games,Free Fire Max,10703500,true,"{""type"":""Umum"",""description"":""-"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-2c1349dac504881ef1ed2e658f775b07.jpg""}",Games,Free Fire Max,Umum
games-revelation infinite journey-13ed2a02,Revelation Infinite Journey Battle Pass Plus,Games,Revelation Infinite Journey,10758700,true,"{""type"":""Umum"",""description"":""Masukkan ID pengguna."",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-cbaac130da717ed02051d2c45776b077.jpg""}",Games,Revelation Infinite Journey,Umum
games-mobile legends-e87afbe1,MOBILE LEGENDS Weekly Diamond Pass 4x,Games,MOBILE LEGENDS,10789600,true,"{""type"":""Membership"",""description"":""-"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-a269a45b28813e40483aa8458426e160.jpg""}",Games,MOBILE LEGENDS,Membership
games-revelation infinite journey-01be1f0d,Revelation Infinite Journey Growth Fund,Games,Revelation Infinite Journey,10799000,true,"{""type"":""Umum"",""description"":""Masukkan ID pengguna."",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-cbaac130da717ed02051d2c45776b077.jpg""}",Games,Revelation Infinite Journey,Umum
games-revelation infinite journey-20cbb984,Revelation Infinite Journey Monthly Card Premium,Games,Revelation Infinite Journey,10812500,true,"{""type"":""Umum"",""description"":""Masukkan ID pengguna."",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-cbaac130da717ed02051d2c45776b077.jpg""}",Games,Revelation Infinite Journey,Umum
games-mobile legends-3a37c26c,Mobile Legends Weekly Diamond Pass 3x (Singapore),Games,MOBILE LEGENDS,10820100,true,"{""type"":""Singapore"",""description"":""-"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-a269a45b28813e40483aa8458426e160.jpg""}",Games,MOBILE LEGENDS,Singapore
games-revelation infinite journey-4f5e7754,Revelation Infinite Journey Webpay Gift Special,Games,Revelation Infinite Journey,10855000,true,"{""type"":""Umum"",""description"":""Masukkan ID pengguna."",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-cbaac130da717ed02051d2c45776b077.jpg""}",Games,Revelation Infinite Journey,Umum
games-call of duty mobile-66b56cea,Call of Duty Mobile 746 CP,Games,Call of Duty MOBILE,10859400,true,"{""type"":""Umum"",""description"":""Call of Duty Mobile 746 CP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-1af2bb2bd26b60a87de61675a6faa434.jpg""}",Games,Call of Duty MOBILE,Umum
games-genshin impact-be8f05aa,Genshin Impact Blessing of the Welkin Moon 2x,Games,Genshin Impact,10865000,true,"{""type"":""Membership"",""description"":""Format no tujuan [UID]|[Server]"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-d6100f745fbd27167a0c43867ca625f6.jpg""}",Games,Genshin Impact,Membership
games-war robots-47a03b23,War Robots 500 D Gems,Games,War Robots,10867000,true,"{""type"":""Umum"",""description"":""Masukkan ID dan Platform"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-5d539478b3a5965cea44e6e5892053c1.jpg""}",Games,War Robots,Umum
games-mobile legends-a975db4d,Mobile Legends Weekly Diamond Pass 4x (Indonesia),Games,MOBILE LEGENDS,10932400,true,"{""type"":""Indonesia"",""description"":""-"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-a269a45b28813e40483aa8458426e160.jpg""}",Games,MOBILE LEGENDS,Indonesia
games-mobile legends-24d81477,Mobile Legends Weekly Diamond Pass 4x (Thailand),Games,MOBILE LEGENDS,10942200,true,"{""type"":""Thailand"",""description"":""-"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-a269a45b28813e40483aa8458426e160.jpg""}",Games,MOBILE LEGENDS,Thailand
games-mobile legends-712ac332,Mobile Legends 425 Diamonds (Indonesia),Games,MOBILE LEGENDS,10956200,true,"{""type"":""Indonesia"",""description"":""-"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-a269a45b28813e40483aa8458426e160.jpg""}",Games,MOBILE LEGENDS,Indonesia
games-mobile legends-7f1b5dd0,Mobile Legends Weekly Diamond Pass 4x (Filipina),Games,MOBILE LEGENDS,10964700,true,"{""type"":""Filipina"",""description"":""-"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-a269a45b28813e40483aa8458426e160.jpg""}",Games,MOBILE LEGENDS,Filipina
games-harry potter magic awakened-2eeaa7b3,Harry Potter Magic Awakened 680+70 Jewels,Games,Harry Potter Magic Awakened,11000000,true,"{""type"":""Umum"",""description"":""Masukkan ID Pengguna dan server."",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-00aec5f7615dc341367464cc8c2e4054.jpg""}",Games,Harry Potter Magic Awakened,Umum
